,CondTempCirc1,Data_EVD_Emb_1.EVD.Variables.EEV_PosPercent.Val,DscgTempCirc1,EbmpapstFan_1_Mng.ElectrInfo_EBM_1.CurrPower,EvapTempCirc1,ExtTemp,FiltPress,InvInfoCirc1.Info_MotPwr,PumpPress,SubCoolCir1,SuctSH_Circ1,UnitStatus,W_InTempUser,W_OutTempEvap,W_OutTempUser,WaterFlowMeter,timestamp
3755,38.2,6.7,78.1,30.1,2.7,36.4,0.8,0.4,4.2,3.0,7.7,9.0,8.9,8.2,7.6,54.5,2020-08-12T21:21:46.486Z
3756,43.6,78.1,78.6,45.2,5.3,34.3,0.5,2.8,4.3,2.4,6.9,9.0,12.9,9.3,9.3,44.6,2020-08-14T03:42:17.112Z
3757,43.6,78.3,78.3,44.8,5.5,34.2,0.5,2.8,4.3,2.4,6.4,9.0,12.8,9.2,9.2,44.6,2020-08-14T03:10:13.326Z
3758,43.1,74.6,78.9,43.0,3.3,34.3,0.5,2.6,4.3,2.5,6.3,9.0,10.2,7.0,6.9,44.3,2020-08-13T19:35:02.353Z
3759,41.1,44.0,75.3,39.5,3.7,38.8,0.4,0.8,4.5,2.0,7.7,9.0,11.4,8.4,8.5,35.8,2020-09-03T00:44:53.047Z
3760,45.0,53.8,68.8,45.3,5.0,38.2,0.4,1.6,4.5,2.4,7.9,9.0,12.7,10.0,10.6,36.0,2020-09-03T01:04:14.886Z
3761,46.6,65.2,83.4,42.7,6.5,38.9,0.6,2.2,4.3,2.0,6.1,9.0,13.2,9.9,9.9,46.8,2020-08-21T12:12:41.362Z
3762,42.2,52.7,71.4,38.4,2.6,38.0,0.6,1.5,4.3,2.7,8.3,9.0,10.7,8.6,8.6,45.7,2020-09-01T16:46:27.171Z
3763,42.1,53.1,71.9,38.3,2.5,38.1,0.6,1.5,4.3,2.4,8.3,9.0,10.6,8.6,8.6,45.7,2020-09-01T16:46:46.977Z
3764,31.5,26.7,58.9,23.6,2.3,28.2,1.9,0.5,3.6,2.3,8.1,9.0,9.8,9.3,9.1,89.3,2020-10-07T12:10:38.226Z
3765,37.7,16.7,74.1,35.0,1.7,35.6,0.5,0.5,4.3,3.0,8.9,9.0,9.0,8.3,8.1,43.7,2020-08-21T16:54:51.865Z
3766,44.3,66.9,71.6,43.3,3.2,38.6,0.6,2.2,4.3,2.6,8.8,9.0,11.9,9.5,9.9,45.9,2020-09-01T19:51:46.155Z
3767,40.2,44.6,77.1,39.2,4.8,34.2,0.5,0.9,4.3,2.0,4.9,9.0,9.9,7.1,6.6,44.7,2020-08-13T19:40:41.852Z
3768,41.4,44.6,69.3,37.9,5.8,37.4,0.4,1.1,4.5,2.4,7.5,9.0,13.3,10.3,10.4,35.8,2020-09-03T00:11:43.524Z
3769,41.6,38.3,54.9,38.2,5.6,35.9,0.6,0.9,4.3,2.6,7.8,9.0,13.1,11.7,11.9,45.8,2020-09-01T14:55:19.899Z
3770,37.7,79.6,59.6,33.9,4.1,27.1,1.1,2.3,4.1,3.1,8.1,9.0,12.3,9.9,10.1,64.7,2020-10-07T19:01:56.030Z
3771,37.4,80.0,58.9,33.7,4.1,26.9,1.1,2.3,4.1,3.1,8.2,9.0,12.3,9.9,10.2,64.7,2020-10-07T19:01:50.586Z
3772,46.0,75.2,82.0,45.5,4.4,38.0,0.7,2.9,4.2,2.3,5.6,9.0,10.9,8.1,8.0,51.2,2020-08-21T05:43:38.900Z
3773,46.0,75.2,81.9,45.6,4.3,38.2,0.7,2.9,4.2,2.2,5.7,9.0,10.8,8.0,7.9,51.2,2020-08-21T05:44:10.430Z
3774,32.2,68.1,52.6,68.1,4.1,24.8,0.3,1.1,4.5,3.3,7.5,9.0,12.7,8.8,9.2,30.5,2020-11-04T07:07:27.993Z
3775,32.7,57.9,53.5,57.9,5.6,24.8,0.3,1.1,4.5,3.0,5.9,9.0,12.5,8.8,9.0,30.6,2020-11-04T07:08:11.588Z
3776,39.8,38.3,59.7,33.0,10.1,35.4,0.5,0.7,4.4,2.1,5.5,9.0,15.1,13.8,13.6,43.8,2020-08-21T19:05:47.730Z
3777,41.2,51.9,71.6,38.7,1.1,37.7,0.6,1.4,4.3,2.6,7.8,9.0,8.5,6.7,6.7,45.7,2020-09-01T14:18:47.578Z
3778,44.3,80.4,78.8,40.3,7.8,38.9,0.5,2.8,4.4,2.2,7.8,9.0,16.2,12.4,12.6,41.0,2020-09-02T12:37:39.593Z
3779,44.2,82.5,78.8,40.1,7.8,39.0,0.5,2.8,4.4,2.2,7.9,9.0,16.2,12.4,12.7,41.0,2020-09-02T12:37:35.703Z
3780,46.2,75.4,82.1,45.9,4.7,38.2,0.7,2.9,4.2,2.3,6.4,9.0,11.7,8.8,8.7,51.9,2020-08-21T05:32:59.364Z
3781,46.3,74.6,82.1,45.8,4.7,38.3,0.7,2.9,4.2,2.3,6.5,9.0,11.8,8.9,8.8,51.8,2020-08-21T05:31:21.994Z
3782,46.3,75.6,82.0,45.7,4.9,38.2,0.7,2.9,4.2,2.2,6.3,9.0,11.9,8.9,8.9,51.7,2020-08-21T05:30:40.727Z
3783,46.2,75.0,82.2,45.8,4.8,38.2,0.7,2.9,4.2,2.4,6.4,9.0,11.8,8.8,8.8,51.7,2020-08-21T05:31:53.260Z
3784,41.9,56.3,70.5,39.3,2.8,38.0,0.6,1.5,4.3,2.8,6.6,9.0,9.3,7.3,7.3,45.8,2020-09-01T14:09:45.002Z
3785,41.8,47.9,71.8,36.9,1.4,36.3,0.5,1.4,4.3,2.4,8.4,9.0,9.5,7.7,7.8,44.1,2020-08-21T16:57:28.951Z
3786,35.2,56.3,58.7,28.5,3.7,28.1,1.4,1.2,3.9,3.0,8.7,9.0,12.2,10.9,11.0,74.2,2020-10-07T16:11:07.394Z
3787,39.9,36.7,79.5,34.9,7.4,37.6,0.3,0.7,4.5,2.0,7.3,9.0,14.7,11.8,10.6,34.5,2020-08-21T08:13:21.423Z
3788,46.5,74.0,74.2,45.8,6.5,37.3,0.7,2.7,4.2,2.7,7.7,9.0,14.5,11.8,12.0,51.5,2020-08-20T19:31:42.249Z
3789,46.4,73.1,73.7,45.8,6.8,37.3,0.7,2.7,4.2,2.7,7.5,9.0,14.4,11.8,12.1,51.5,2020-08-20T19:31:37.663Z
3790,42.0,55.8,69.3,36.4,6.0,38.4,0.6,1.2,4.3,2.3,8.5,9.0,14.3,12.4,12.4,45.8,2020-09-01T13:11:25.976Z
3791,43.0,53.1,69.0,38.0,6.0,38.2,0.6,1.2,4.3,2.5,8.5,9.0,14.3,12.5,12.4,45.9,2020-09-01T13:11:08.016Z
3792,33.4,65.2,54.1,26.4,2.7,27.4,1.5,1.2,3.9,3.9,9.8,9.0,12.1,11.1,11.2,76.5,2020-10-08T09:55:28.584Z
3793,31.9,72.3,57.3,72.3,3.0,23.8,0.4,1.5,4.5,3.0,7.7,9.0,11.2,7.3,7.4,34.4,2020-11-05T06:52:21.022Z
3794,32.0,71.5,57.5,71.5,2.9,23.8,0.4,1.5,4.5,2.9,7.7,9.0,11.2,7.2,7.4,34.4,2020-11-05T06:52:28.367Z
3795,43.7,71.0,73.5,41.3,5.0,38.2,0.5,2.3,4.4,3.0,8.8,9.0,14.0,11.1,11.1,41.1,2020-09-02T14:23:59.474Z
3796,39.6,37.5,59.0,31.9,10.9,35.4,0.5,0.6,4.3,2.4,5.7,9.0,16.0,14.6,14.4,43.9,2020-08-21T19:21:59.817Z
3797,40.0,39.4,59.1,32.3,11.3,35.5,0.5,0.6,4.3,2.2,5.5,9.0,16.3,14.8,14.7,44.0,2020-08-21T19:27:41.604Z
3798,39.7,36.9,59.0,32.3,11.1,35.5,0.5,0.6,4.3,2.1,5.5,9.0,16.0,14.6,14.5,43.8,2020-08-21T19:22:19.136Z
3799,40.1,38.3,59.2,32.6,11.3,35.6,0.5,0.6,4.3,2.4,5.5,9.0,16.4,14.8,14.7,44.0,2020-08-21T19:28:33.626Z
3800,47.2,79.8,81.3,45.0,7.9,38.1,0.3,3.0,4.5,2.2,8.5,9.0,17.4,12.5,12.6,34.3,2020-08-21T07:59:08.724Z
3801,47.0,81.0,79.6,44.8,8.4,37.8,0.3,3.0,4.5,2.3,8.1,9.0,17.6,12.7,12.8,34.3,2020-08-21T07:58:08.956Z
3802,28.2,41.7,44.3,41.7,6.4,23.1,0.3,0.4,4.5,2.7,5.5,9.0,11.8,9.6,9.5,30.3,2020-11-04T08:26:50.972Z
3803,36.8,71.5,61.8,32.9,3.5,27.4,1.1,1.8,4.1,2.9,8.6,9.0,12.1,10.0,10.1,65.2,2020-10-08T04:36:33.567Z
3804,41.0,48.5,76.5,38.8,3.5,38.2,0.4,1.3,4.5,2.5,8.6,9.0,12.2,9.1,8.9,35.7,2020-09-03T00:40:07.596Z
3805,41.3,48.8,74.0,39.7,3.9,38.0,0.4,1.3,4.5,2.5,8.2,9.0,12.2,9.3,9.2,35.7,2020-09-03T02:04:57.042Z
3806,45.6,70.2,73.1,44.8,5.6,36.7,0.7,2.6,4.2,2.2,7.4,9.0,13.2,10.2,10.2,52.1,2020-08-21T06:36:28.724Z
3807,40.6,58.1,70.9,37.0,5.4,37.1,0.6,1.7,4.3,2.5,7.6,9.0,12.9,10.5,10.4,45.9,2020-09-01T18:51:03.619Z
3808,40.8,44.6,64.6,36.1,8.9,36.1,0.5,0.9,4.3,2.1,5.6,9.0,14.3,12.6,12.5,44.0,2020-08-21T20:54:09.984Z
3809,40.9,44.4,64.6,36.1,8.9,36.2,0.5,0.9,4.3,2.1,5.6,9.0,14.3,12.6,12.5,44.1,2020-08-21T20:54:06.909Z
3810,40.7,45.2,65.0,35.7,8.8,36.0,0.5,0.9,4.3,2.3,5.9,9.0,14.3,12.6,12.5,43.9,2020-08-21T20:53:32.866Z
3811,40.5,77.5,74.1,37.8,3.8,32.4,1.9,2.6,3.6,2.6,6.3,9.0,10.4,8.8,8.9,88.6,2020-10-07T14:11:08.632Z
3812,34.7,86.7,62.3,86.7,2.0,24.7,0.3,2.4,4.5,2.7,6.5,9.0,10.0,5.2,5.7,30.1,2020-11-04T12:06:07.676Z
3813,39.3,40.6,76.5,37.9,4.8,34.1,0.5,0.7,4.3,1.9,5.0,9.0,9.8,7.3,6.7,44.5,2020-08-13T19:40:48.316Z
3814,32.1,74.6,56.7,74.6,3.7,23.7,0.4,1.6,4.5,2.8,6.5,9.0,11.0,6.9,7.1,34.9,2020-11-05T06:39:01.953Z
3815,48.0,76.5,69.8,43.6,5.6,38.0,0.5,2.9,4.4,3.6,8.5,9.0,14.2,11.5,11.9,41.2,2020-09-02T13:30:59.110Z
3816,43.3,72.1,76.4,37.1,6.1,38.5,0.8,2.0,4.2,2.6,7.3,9.0,13.7,11.2,11.1,57.8,2020-09-02T09:03:29.774Z
3817,37.7,73.1,69.4,34.3,2.5,28.9,1.1,2.2,4.1,2.8,8.3,9.0,11.0,8.8,9.0,65.0,2020-10-08T02:51:09.295Z
3818,35.1,74.4,64.9,74.4,1.5,24.1,0.3,2.4,4.5,2.8,5.7,9.0,9.4,4.7,5.0,30.6,2020-11-04T12:07:45.306Z
3819,45.5,71.5,72.4,42.9,4.0,37.1,0.5,2.5,4.3,2.4,8.2,9.0,12.4,9.3,9.6,43.8,2020-08-21T17:08:30.747Z
3820,43.5,55.0,79.8,41.5,4.3,37.1,0.8,1.6,4.2,2.2,6.9,9.0,11.2,9.0,9.0,54.7,2020-08-12T23:26:26.529Z
3821,30.6,52.7,55.7,52.7,3.0,24.6,0.3,0.8,4.5,2.7,7.6,9.0,10.7,7.7,7.9,30.4,2020-11-04T10:15:19.653Z
3822,39.0,13.8,65.7,30.9,7.8,35.7,0.7,0.4,4.3,2.8,7.9,9.0,14.8,14.1,13.7,49.9,2020-09-02T16:42:08.022Z
3823,29.4,45.6,49.4,21.4,4.9,24.2,1.1,0.6,4.1,3.5,8.7,9.0,13.0,12.4,12.3,64.8,2020-10-08T08:29:21.814Z
3824,29.3,44.0,49.3,21.4,4.9,24.2,1.1,0.6,4.1,3.5,8.7,9.0,13.0,12.4,12.3,65.0,2020-10-08T08:29:20.242Z
3825,34.6,53.3,60.8,29.8,2.9,27.1,1.1,1.1,4.1,2.8,5.7,9.0,8.4,6.8,6.9,64.8,2020-10-08T06:44:10.105Z
3826,44.5,72.3,71.4,42.0,4.6,38.2,0.6,2.5,4.3,2.6,8.4,9.0,13.2,10.1,10.4,46.1,2020-09-01T14:58:13.995Z
3827,44.5,72.7,71.3,41.9,4.6,38.2,0.6,2.5,4.3,2.6,8.4,9.0,13.2,10.2,10.4,46.1,2020-09-01T14:58:12.961Z
3828,41.9,62.5,65.3,39.0,5.7,37.9,0.6,1.5,4.3,2.4,8.2,9.0,13.8,11.6,11.7,45.9,2020-09-01T19:13:23.935Z
3829,45.9,76.7,64.4,44.7,5.1,36.3,0.5,2.9,4.3,2.7,8.2,9.0,13.5,10.4,10.9,43.9,2020-08-21T15:21:04.846Z
3830,46.3,77.9,79.4,42.9,5.7,37.6,0.7,2.7,4.2,2.4,6.1,9.0,12.3,9.4,9.4,51.3,2020-08-20T13:04:01.859Z
3831,28.6,24.0,47.0,21.2,4.3,25.3,1.1,0.3,4.1,2.6,7.1,9.0,10.6,10.0,9.8,64.7,2020-10-08T06:57:18.858Z
3832,41.9,61.0,70.8,37.7,6.2,37.5,0.7,1.5,4.3,3.1,9.2,9.0,15.2,13.3,13.1,50.6,2020-09-02T16:23:31.608Z
3833,36.2,67.3,66.5,30.2,1.7,27.8,1.1,1.8,4.1,2.7,7.6,9.0,9.4,7.5,7.7,64.5,2020-10-08T07:23:15.480Z
3834,36.2,68.1,66.4,30.2,1.7,27.9,1.1,1.8,4.1,2.7,7.7,9.0,9.4,7.5,7.7,64.4,2020-10-08T07:23:10.553Z
3835,42.2,55.8,67.7,39.3,6.9,36.5,0.5,1.3,4.4,2.5,5.9,9.0,12.6,10.3,10.3,44.1,2020-08-21T21:17:45.636Z
3836,42.4,54.8,67.5,39.7,6.9,36.5,0.5,1.3,4.3,2.5,5.9,9.0,12.6,10.4,10.4,44.2,2020-08-21T21:16:58.187Z
3837,38.6,79.6,64.8,36.4,4.4,27.6,1.1,2.5,4.1,2.7,8.0,9.0,12.6,10.1,10.4,65.1,2020-10-08T01:24:25.646Z
3838,28.9,42.5,48.6,42.5,4.8,24.3,0.3,0.5,4.5,2.6,6.4,9.0,11.1,8.8,8.8,30.6,2020-11-04T07:18:51.674Z
3839,42.5,48.5,77.8,40.4,3.5,37.5,0.5,1.4,4.3,2.4,8.0,9.0,11.3,9.1,9.1,44.1,2020-08-21T14:59:22.766Z
3840,40.0,75.0,74.6,36.4,2.8,31.9,1.9,2.5,3.6,2.7,7.1,9.0,10.0,8.5,8.6,88.7,2020-10-07T13:09:34.406Z
3841,45.5,75.2,75.4,46.0,8.2,37.6,0.7,2.3,4.2,2.3,6.2,9.0,14.6,11.9,11.9,51.3,2020-08-21T04:52:25.862Z
3842,44.8,80.8,70.8,40.7,9.2,36.6,0.7,2.1,4.2,2.6,5.8,9.0,15.1,12.7,12.8,51.4,2020-08-20T12:29:11.246Z
3843,42.6,70.0,76.7,38.0,6.1,38.4,0.5,2.1,4.4,2.5,7.6,9.0,13.9,10.5,10.4,40.9,2020-09-02T12:49:21.367Z
3844,41.1,57.7,69.7,40.5,3.3,37.1,0.4,1.5,4.5,3.3,9.3,9.0,12.2,9.9,9.8,35.8,2020-09-03T01:32:58.216Z
3845,44.6,69.0,76.5,44.4,2.0,36.5,0.8,2.8,4.2,2.6,8.5,9.0,10.7,8.4,8.6,54.8,2020-08-12T22:48:09.825Z
3846,45.4,72.7,79.6,44.7,3.6,37.1,0.8,2.9,4.2,2.2,7.9,9.0,11.7,9.1,9.2,55.0,2020-08-12T22:16:58.950Z
3847,43.4,67.1,78.0,41.7,1.6,38.9,0.6,2.5,4.3,2.7,8.6,9.0,10.3,7.7,8.0,45.7,2020-09-01T20:56:04.611Z
3848,45.5,72.5,73.6,43.6,7.3,38.5,0.5,2.6,4.4,3.0,8.0,9.0,15.7,12.4,12.7,40.7,2020-09-02T14:06:20.096Z
3849,40.8,39.6,66.4,37.9,6.5,35.3,0.5,0.9,4.4,2.8,7.7,9.0,13.8,12.4,12.3,41.1,2020-09-02T13:29:57.155Z
3850,44.3,59.6,67.7,41.6,6.6,36.3,0.5,1.6,4.4,3.1,7.6,9.0,14.0,12.0,12.2,41.1,2020-09-02T13:30:31.202Z
3851,44.2,78.3,79.5,43.8,6.0,34.7,0.5,2.8,4.3,2.3,7.6,9.0,14.1,10.5,10.5,44.1,2020-08-13T20:03:47.774Z
3852,44.0,78.8,79.9,43.0,5.7,34.5,0.5,2.8,4.4,2.4,7.8,9.0,14.0,10.4,10.4,44.2,2020-08-13T18:02:33.689Z
3853,42.5,69.6,74.0,40.5,5.4,36.6,0.3,2.1,4.5,2.9,9.2,9.0,14.8,11.7,11.3,34.2,2020-08-21T08:16:00.589Z
3854,44.3,75.6,77.7,41.4,5.4,38.6,0.5,2.7,4.4,2.6,8.2,9.0,14.1,10.3,10.5,41.3,2020-09-02T13:36:08.213Z
3855,39.7,37.3,59.8,32.7,9.9,35.4,0.5,0.6,4.4,2.3,5.6,9.0,14.9,13.6,13.5,44.3,2020-08-21T19:03:51.183Z
3856,39.9,36.0,60.0,33.4,9.7,35.6,0.5,0.6,4.4,2.1,5.5,9.0,14.7,13.5,13.3,44.5,2020-08-21T19:01:11.064Z
3857,39.8,36.7,59.8,33.2,10.1,35.5,0.5,0.6,4.3,2.1,5.4,9.0,14.9,13.7,13.5,44.4,2020-08-21T19:04:09.858Z
3858,39.7,36.5,59.8,32.8,10.1,35.5,0.5,0.6,4.4,2.2,5.5,9.0,15.0,13.8,13.6,44.3,2020-08-21T19:07:19.336Z
3859,43.1,73.8,76.4,39.3,7.6,38.5,0.5,2.1,4.4,2.5,8.3,9.0,16.3,12.8,12.6,40.9,2020-09-02T13:54:53.465Z
3860,39.2,44.6,58.6,29.5,10.1,35.0,0.6,0.7,4.3,2.1,5.6,9.0,15.2,13.9,13.8,46.2,2020-09-01T11:04:11.492Z
3861,39.4,47.1,58.8,30.2,10.1,35.0,0.6,0.7,4.3,1.9,5.5,9.0,15.2,13.8,13.8,46.2,2020-09-01T11:04:50.750Z
3862,31.2,67.1,52.6,67.1,6.2,22.5,0.4,1.0,4.5,2.9,5.9,9.0,12.5,9.1,9.0,34.7,2020-11-05T08:38:09.669Z
3863,31.2,66.9,52.6,66.9,6.2,22.5,0.4,1.0,4.5,2.8,5.9,9.0,12.5,9.1,9.0,34.7,2020-11-05T08:38:11.554Z
3864,41.6,49.2,66.8,38.7,5.6,35.5,0.5,1.3,4.4,2.9,8.6,9.0,13.9,12.4,12.3,41.2,2020-09-02T13:30:07.806Z
3865,29.1,45.4,58.2,45.4,-2.1,23.6,0.3,0.9,4.5,2.6,7.6,9.0,5.4,2.9,2.9,31.0,2020-11-04T12:21:28.678Z
3866,33.3,60.8,54.8,28.0,4.4,25.4,1.1,1.1,4.1,3.2,8.4,9.0,12.6,11.3,11.4,65.1,2020-10-07T18:30:18.649Z
3867,45.7,67.9,65.6,43.3,7.4,36.6,0.7,2.1,4.3,3.5,8.7,9.0,16.0,14.0,14.3,50.3,2020-09-02T16:11:09.683Z
3868,49.1,83.8,84.5,45.2,9.7,39.4,0.6,3.2,4.3,2.2,8.3,9.0,18.5,14.7,14.5,47.0,2020-08-21T13:07:32.721Z
3869,37.8,69.8,69.8,32.6,3.4,28.1,1.1,1.8,4.1,2.6,6.9,9.0,10.4,8.3,8.5,64.9,2020-10-08T02:33:53.285Z
3870,42.0,69.6,74.8,40.8,6.6,33.9,0.5,2.0,4.4,2.5,7.4,9.0,14.2,11.2,11.0,44.9,2020-08-14T02:51:51.936Z
3871,43.2,41.0,84.7,39.4,2.0,38.5,0.5,1.1,4.3,2.0,7.0,9.0,9.1,6.6,6.4,43.4,2020-08-21T16:52:02.796Z
3872,42.7,67.1,79.3,39.8,4.4,38.6,0.6,2.1,4.3,2.3,8.1,9.0,12.8,9.7,9.8,45.7,2020-09-01T20:44:49.827Z
3873,38.7,78.1,71.4,36.5,3.8,28.1,1.1,2.4,4.1,2.6,7.6,9.0,11.7,9.2,9.4,65.1,2020-10-08T01:26:44.258Z
3874,45.9,69.2,65.7,43.5,7.4,36.7,0.7,2.2,4.3,3.4,8.7,9.0,16.0,13.9,14.2,50.3,2020-09-02T16:11:11.160Z
3875,34.0,57.9,51.7,27.7,3.7,27.9,1.9,1.1,3.6,3.1,9.1,9.0,12.3,11.5,11.5,89.2,2020-10-07T14:26:41.014Z
3876,45.3,68.8,70.4,43.3,5.7,37.0,0.5,2.3,4.3,2.7,7.9,9.0,13.6,10.7,11.0,44.2,2020-08-21T13:37:31.715Z
3877,36.7,14.2,47.2,30.4,6.4,32.4,0.6,0.4,4.3,3.5,7.6,9.0,13.2,12.5,12.3,46.1,2020-09-01T19:09:47.344Z
3878,39.0,27.5,63.9,34.5,4.3,35.5,0.5,0.7,4.3,2.4,8.4,9.0,12.0,10.7,10.5,44.5,2020-08-21T14:42:03.692Z
3879,44.8,67.5,69.3,43.6,5.4,36.6,0.5,2.2,4.4,2.5,8.6,9.0,14.0,11.2,11.5,43.9,2020-08-21T14:51:05.216Z
3880,45.3,63.1,84.4,42.8,0.7,38.5,0.5,2.5,4.3,2.3,6.2,9.0,7.3,4.4,4.5,43.8,2020-08-21T17:26:50.440Z
3881,45.3,63.5,84.4,42.9,0.7,38.5,0.5,2.5,4.3,2.3,6.2,9.0,7.3,4.4,4.5,43.8,2020-08-21T17:26:44.372Z
3882,44.0,77.1,75.0,41.7,4.9,38.0,0.6,2.8,4.3,2.5,8.4,9.0,13.6,10.3,10.6,45.8,2020-09-01T20:42:50.701Z
3883,44.1,76.9,75.1,41.8,4.9,38.1,0.6,2.8,4.3,2.5,8.3,9.0,13.6,10.3,10.6,45.8,2020-09-01T20:42:52.329Z
3884,39.8,76.3,69.3,34.1,3.6,31.0,1.9,2.5,3.6,2.7,7.7,9.0,11.4,9.7,9.8,88.8,2020-10-07T12:38:23.111Z
3885,39.8,77.5,70.3,34.0,3.6,31.2,1.9,2.5,3.6,2.7,7.6,9.0,11.3,9.6,9.7,88.7,2020-10-07T12:38:39.356Z
3886,33.4,70.6,54.4,70.6,8.3,24.6,0.4,1.1,4.5,3.0,6.5,9.0,15.2,11.8,11.7,34.2,2020-11-04T16:03:36.375Z
3887,44.4,71.7,66.7,44.1,6.4,36.4,0.7,2.3,4.2,3.3,8.6,9.0,14.8,13.0,13.1,51.5,2020-08-20T19:46:44.744Z
3888,37.0,71.5,59.9,71.5,4.1,25.6,0.4,2.3,4.5,3.3,5.1,9.0,13.7,9.0,9.4,34.4,2020-11-04T18:03:54.639Z
3889,38.7,76.0,68.6,33.6,5.0,29.4,1.1,2.2,4.1,2.7,7.4,9.0,12.6,10.2,10.4,65.3,2020-10-07T17:13:12.758Z
3890,36.6,57.7,70.3,26.8,2.8,27.9,1.1,1.3,4.1,2.4,7.0,9.0,9.9,8.0,8.1,64.4,2020-10-08T02:54:10.906Z
3891,43.2,82.1,77.5,82.1,5.6,35.4,0.6,2.7,4.3,2.7,7.7,9.0,13.8,10.5,11.2,45.9,2020-11-03T12:40:11.208Z
3892,37.7,86.9,52.4,33.5,7.0,26.0,1.1,2.4,4.1,3.7,7.8,9.0,14.9,12.9,13.3,65.1,2020-10-08T03:50:54.680Z
3893,41.5,52.1,70.7,38.9,1.9,35.8,0.8,1.5,4.2,2.4,5.6,9.0,7.2,5.4,5.4,54.7,2020-08-12T17:36:52.725Z
3894,41.6,50.0,71.2,39.2,1.8,36.1,0.8,1.5,4.2,2.5,5.5,9.0,7.0,5.3,5.1,54.6,2020-08-12T17:39:11.494Z
3895,41.6,52.7,80.2,38.4,3.5,38.8,0.6,1.3,4.3,2.3,7.4,9.0,11.2,8.4,8.4,45.9,2020-09-01T18:56:37.488Z
3896,36.2,63.3,66.9,28.7,1.6,27.7,1.1,1.6,4.1,2.6,7.6,9.0,9.2,7.4,7.5,65.0,2020-10-08T07:24:00.474Z
3897,42.1,70.2,76.1,41.0,6.6,34.0,0.5,2.0,4.3,2.5,7.4,9.0,14.3,11.1,10.9,44.3,2020-08-14T02:51:21.197Z
3898,45.7,71.0,81.5,44.3,4.9,37.4,0.8,2.7,4.2,2.2,7.7,9.0,12.9,10.2,10.4,54.9,2020-08-12T23:21:20.887Z
3899,45.9,71.3,81.5,44.6,5.1,37.5,0.8,2.7,4.2,2.3,7.6,9.0,12.9,10.3,10.5,54.8,2020-08-12T23:21:17.206Z
3900,35.7,64.2,58.8,30.0,5.0,28.4,1.1,1.4,4.1,2.7,8.2,9.0,13.1,11.4,11.5,65.1,2020-10-07T17:22:11.274Z
3901,36.4,61.0,66.9,27.8,4.4,28.3,1.1,1.3,4.1,2.4,7.6,9.0,12.0,9.9,10.0,64.6,2020-10-08T08:34:56.311Z
3902,41.5,45.4,77.0,37.9,4.3,38.9,0.6,1.1,4.3,1.8,7.1,9.0,11.4,8.9,8.8,45.8,2020-09-01T18:32:33.171Z
3903,47.2,73.8,84.2,43.3,4.7,38.6,0.7,2.8,4.2,2.3,7.1,9.0,12.2,9.4,9.3,51.9,2020-08-20T14:36:12.786Z
3904,41.5,53.3,72.4,38.3,5.4,36.6,0.3,1.3,4.5,2.3,8.3,9.0,13.8,10.8,10.4,34.7,2020-08-21T07:32:57.550Z
3905,34.8,61.9,56.6,29.8,4.1,26.8,1.1,1.3,4.1,2.8,8.5,9.0,12.4,10.7,10.8,65.3,2020-10-08T02:45:32.909Z
3906,37.4,74.0,64.2,34.2,3.5,27.3,1.1,2.1,4.1,2.9,8.5,9.0,12.1,9.8,10.0,65.2,2020-10-08T04:08:46.220Z
3907,45.9,75.8,63.1,44.5,6.4,35.7,0.8,2.8,4.2,2.7,7.7,9.0,14.1,11.7,12.1,54.8,2020-08-12T23:17:35.128Z
3908,45.8,76.0,61.6,44.5,6.6,35.7,0.8,2.8,4.2,2.8,7.5,9.0,14.1,11.8,12.2,54.8,2020-08-12T23:17:29.637Z
3909,45.6,76.3,72.9,41.4,9.7,36.9,0.7,2.1,4.2,2.4,5.9,9.0,16.0,13.3,13.3,51.1,2020-08-20T12:15:55.246Z
3910,46.0,75.8,83.3,42.5,3.1,37.8,0.7,2.9,4.2,2.3,6.3,9.0,9.8,7.2,7.2,51.1,2020-08-20T13:27:45.611Z
3911,46.2,78.8,83.2,42.9,3.3,38.0,0.7,2.9,4.2,2.3,5.9,9.0,9.7,7.1,7.0,51.2,2020-08-20T13:30:03.633Z
3912,46.2,76.7,83.0,43.0,3.2,38.1,0.7,2.9,4.2,2.3,6.2,9.0,9.9,7.3,7.3,51.0,2020-08-20T13:26:27.613Z
3913,44.0,76.7,78.7,43.4,6.5,34.3,0.5,2.6,4.3,2.3,7.2,9.0,14.3,10.6,10.7,44.5,2020-08-14T00:05:07.151Z
3914,44.0,74.4,78.1,43.9,3.8,38.9,0.4,2.7,4.5,2.5,7.6,9.0,12.0,8.1,8.4,35.7,2020-09-02T22:15:32.724Z
3915,42.6,67.5,65.7,36.0,11.0,36.0,0.7,1.3,4.2,2.5,6.0,9.0,16.9,14.7,14.5,51.9,2020-08-20T10:57:50.335Z
3916,42.6,66.7,65.4,36.0,11.0,36.1,0.7,1.3,4.2,2.4,6.0,9.0,16.9,14.6,14.5,52.0,2020-08-20T10:56:18.408Z
3917,42.8,66.9,65.7,36.4,10.9,36.1,0.7,1.3,4.2,2.6,6.1,9.0,16.9,14.7,14.5,52.0,2020-08-20T10:57:37.293Z
3918,45.8,68.3,69.2,44.2,4.9,38.0,0.6,2.4,4.3,2.8,8.8,9.0,13.5,11.3,11.3,45.8,2020-09-01T19:22:59.336Z
